"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Reigate","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Plymouth","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bournemouth","V5","VOA Band 3","31520","44202","Complex Caseworker","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bromley","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leicester","V5","VOA Band 5","16838","26438","Inspector","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bristol","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cardiff","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Carmarthen","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cardiff","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northampton","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Programme Management Office","V11","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bristol","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Data Strategy","V2","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVU & CVT","V4","VOA Band 4","23115","34808","Policy Support Officer","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Carlisle","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Basingstoke","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rating","V8","VOA Band 2","42288","57217","Policy Senior Support Officer","0.80","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Swansea","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","St Austell","V5","VOA Band 5","16838","26438","Inspector","0.41","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Hull","V4","VOA Band 7","13133","18074","Admin Support Officer","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Sheffield","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southern SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS & NCS","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Barking","V4","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 7","13133","18074","Admin Support Officer","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","City & Tower Hamlets","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Utilities Rating Team","V8","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Planning"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Minerals Team","V10","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Worcester","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 3","31520","44202","Policy Complex Support Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVU & CVT","V4","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northern SRU","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bedford","V4","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newcastle","V5","VOA Band 5","16838","26438","Inspector","0.40","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bournemouth","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newport","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Coventry","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Durham","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Birmingham","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cardiff","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northern SRU","V4","VOA Band 6","16395","22103","Admin Support Officer","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 3","31520","44202","Policy Complex Support Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Alnwick","V5","VOA Band 5","16838","26438","Inspector","0.64","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newport","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Durham","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Crewe","V5","VOA Band 4","23115","34808","Caseworker","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newport","V5","VOA Band 5","16838","26438","Inspector","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 3","31520","44202","Policy Complex Support Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Exeter","V5","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Wolverhampton","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rating","V8","VOA Band 7","13133","18074","Admin Support Officer","0.79","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Derby","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","City & Tower Hamlets","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","City & Tower Hamlets","V4","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Taunton","V5","VOA Band 4","23115","34808","Caseworker Manager","0.59","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Graduate Valuers","V7","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVU & CVT","V4","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastern SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northern SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bromley","V4","VOA Band 3","31520","44202","Complex Caseworker","0.61","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Worthing","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Portfolio Delivery Group","V2","VOA Band 4","23115","34808","Policy Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","St Austell","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Swindon","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","StokeonTrent","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Huddersfield","V4","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Wrexham","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Lancaster","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cambridge","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northern SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Harrow","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leeds","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London South","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Midlands","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Halifax","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Durham","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax and Housing Allowances","V6","VOA Band 1","54120","67856","Senior Policy Manager","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Council Tax and Housing Allowances","V6","VOA Band 3","31520","44202","Policy Complex Support Officer","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","London North","V4","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Preston","V5","VOA Band 3","31520","44202","Complex Caseworker","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Carlisle","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southampton","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Plymouth","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS & NCS","V7","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","0.71","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Portfolio Delivery Group","V2","VOA Band 3","31520","44202","Policy Complex Support Manager","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Basingstoke","V4","VOA Band 5","16838","26438","Inspector","0.59","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Programme Management Office","V11","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Programme and Project Management (PPM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Operations","V3","VOA Band 4","23115","34808","Policy Support Officer","1.00","Knowledge and Information Management (KIM)"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 7","13133","18074","Admin Support Officer","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Wrexham","V5","VOA Band 1","54120","67856","Senior Business Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 4","23115","34808","Policy Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Reading","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 2","42288","57217","Senior Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leeds","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newcastle","V5","VOA Band 4","23115","34808","Caseworker","0.92","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newcastle","V5","VOA Band 6","16395","22103","Admin Support Officer","0.86","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Midlands","V5","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Carmarthen","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","HR Operations","V9","VOA Band 2","42288","57217","Policy Senior Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Lancaster","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southern SRU","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Halifax","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bristol","V5","VOA Band 5","16838","26438","Inspector","0.74","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cardiff","V5","VOA Band 5","16838","26438","Inspector","0.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Midlands","V5","VOA Band 5","16838","26438","Inspector","0.43","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newcastle","V5","VOA Band 5","16838","26438","Inspector","0.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newcastle","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Newport","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","SVU & CVT","V4","VOA Band 4","23115","34808","Policy Support Officer","0.81","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Fair Rents & Housing Benefits (North)","V6","VOA Band 4","23115","34808","Caseworker Manager","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Derby","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Harrogate","V5","VOA Band 5","16838","26438","Inspector","0.51","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rating","V8","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Rating","V8","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Policy"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Derby","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Shrewsbury","V5","VOA Band 4","23115","34808","Caseworker Manager","0.60","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Aylesbury","V4","VOA Band 7","13133","18074","Admin Support Officer","0.67","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Services","V9","VOA Band 4","23115","34808","Communications Caseworker","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Northampton","V5","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Preston","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Portfolio Delivery Group","V2","VOA Band 4","23115","34808","Policy Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bedford","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","CS Caseworker Costs","V9","VOA Band 3","31520","44202","Not In Post","0.47","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 4G","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Lancaster","V5","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Live Services","V2","VOA Band 4","23115","34808","Policy Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Leeds","V5","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Customer Services","V9","VOA Band 2","42288","57217","Senior Complex Communications Manager","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Teeside","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Bournemouth","V5","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Tunbridge Wells","V4","VOA Band 7","13133","18074","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Carmarthen","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Gloucester","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Swansea","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Wales & Western SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Guildford","V4","VOA Band 4","23115","34808","Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Cambridge","V4","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Exeter","V5","VOA Band 5","16838","26438","Inspector","0.54","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Manchester","V5","VOA Band 4","23115","34808","Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastbourne","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Hull","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Guildford","V4","VOA Band 3","31520","44202","Complex Caseworker","0.75","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Oxford","V4","VOA Band 2","42288","57217","Senior Complex Caseworker Manager","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Lincoln","V5","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Lincoln","V5","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Learning","V9","VOA Band 3","31520","44202","Policy Complex Support Officer","1.00","Human Resources"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Eastern SRU","V4","VOA Band 3","31520","44202","Complex Caseworker","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","NCS Caseworkers Costs","V7","VOA Band 3","31520","44202","Complex Caseworker","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Grimsby","V4","VOA Band 4","23115","34808","Caseworker","0.78","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southampton","V4","VOA Band 6","16395","22103","Admin Support Officer","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Portfolio Delivery Group","V2","VOA Band 2","42288","57217","Policy Senior Support Officer","1.00","Information Technology"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Liverpool","V5","VOA Band 5","16838","26438","Inspector","0.56","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Norwich","V4","VOA Band 5","16838","26438","Inspector","1.00","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Southampton","V4","VOA Band 5","16838","26438","Inspector","0.81","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","East Anglia","V4","VOA Band 5","16838","26438","Inspector","0.70","Operational Delivery"
"Her Majesty's Revenue and Customs","Valuation Office Agency","Plymouth","V10","VOA Band 3","31520","44202","Policy Complex Support Officer","1.00","Operational Delivery"
